,id,feature_id,object_id
46220,141645,58,10146
46221,141646,17,10133
46222,141647,93,10133
46223,141648,37,10133
46224,141649,3,10133
46225,141650,50,10133
46226,141651,58,10133
46227,141657,17,10149
46228,141658,93,10149
46229,141659,37,10149
46230,141660,3,10149
46231,141661,50,10149
46232,142484,17,10223
46233,141667,17,10150
46234,141668,93,10150
46235,141669,37,10150
46236,141670,3,10150
46237,141671,50,10150
46238,142485,93,10223
46239,142486,37,10223
46240,142487,3,10223
46241,142488,50,10223
46242,141677,17,10151
46243,141678,93,10151
46244,141679,37,10151
46245,141680,3,10151
46246,141681,50,10151
46247,141687,17,10152
46248,141688,93,10152
46249,141689,37,10152
46250,141690,3,10152
46251,141691,50,10152
46252,141697,17,10153
46253,141698,93,10153
46254,141699,37,10153
46255,141700,3,10153
46256,141701,50,10153
46257,141717,17,10134
46258,141718,93,10134
46259,141719,37,10134
46260,141720,3,10134
46261,141721,49,10134
46262,141722,58,10134
46263,141723,108,10134
46264,141724,17,10155
46265,141725,93,10155
46266,141726,37,10155
46267,141727,3,10155
46268,141728,49,10155
46269,141734,17,10156
46270,141735,93,10156
46271,141736,37,10156
46272,141737,3,10156
46273,141738,50,10156
46274,141756,17,10158
46275,141757,93,10158
46276,141758,37,10158
46277,141759,3,10158
46278,141760,50,10158
46279,141761,66,10158
46280,141768,17,10159
46281,141769,93,10159
46282,141770,37,10159
46283,141771,3,10159
46284,141772,50,10159
46285,142227,17,10200
46286,142228,93,10200
46287,141778,17,10160
46288,141779,93,10160
46289,141780,37,10160
46290,141781,3,10160
46291,141782,50,10160
46292,142229,37,10200
46293,142230,3,10200
46294,142231,50,10200
46295,142252,17,10202
46296,142253,93,10202
46297,142254,37,10202
46298,142255,3,10202
46299,142256,50,10202
46300,142274,17,10204
46301,142275,93,10204
46302,141793,17,10161
46303,141794,93,10161
46304,141795,37,10161
46305,141796,3,10161
46306,141797,50,10161
46307,142276,37,10204
46308,142277,3,10204
46309,142278,50,10204
46310,142294,17,10206
46311,142295,93,10206
46312,141803,17,10162
46313,141804,93,10162
46314,141805,37,10162
46315,141806,3,10162
46316,141807,50,10162
46317,142296,37,10206
46318,142297,3,10206
46319,142298,50,10206
46320,142314,17,10208
46321,142315,93,10208
46322,141813,17,10163
46323,141814,93,10163
46324,141815,37,10163
46325,141816,3,10163
46326,141817,50,10163
46327,142316,37,10208
46328,142317,3,10208
46329,142318,50,10208
46330,141823,17,10164
46331,141824,93,10164
46332,141825,37,10164
46333,141826,3,10164
46334,141827,50,10164
46335,142344,17,10210
46336,142345,93,10210
46337,141833,17,10165
46338,141834,93,10165
46339,141835,37,10165
46340,141836,3,10165
46341,141837,50,10165
46342,142346,37,10210
46343,142347,3,10210
46344,142348,50,10210
46345,142359,17,10212
46346,142360,93,10212
46347,142361,37,10212
46348,142362,3,10212
46349,141848,17,10166
46350,141849,93,10166
46351,141850,37,10166
46352,141851,3,10166
46353,141852,50,10166
46354,141858,17,10167
46355,141859,93,10167
46356,141860,37,10167
46357,141861,3,10167
46358,141862,50,10167
46359,141868,17,10168
46360,141869,93,10168
46361,141870,37,10168
46362,141871,3,10168
46363,141872,50,10168
46364,141873,58,10168
46365,141880,17,10169
46366,141881,93,10169
46367,141882,37,10169
46368,141883,3,10169
46369,141884,50,10169
46370,141890,17,10170
46371,141891,93,10170
46372,141892,37,10170
46373,141893,3,10170
46374,141894,50,10170
46375,141900,17,10171
46376,141901,93,10171
46377,141902,37,10171
46378,141903,3,10171
46379,141904,50,10171
46380,141910,17,10172
46381,141911,93,10172
46382,141912,37,10172
46383,141913,3,10172
46384,141914,50,10172
46385,141920,17,10173
46386,141921,93,10173
46387,141922,37,10173
46388,141923,3,10173
46389,141924,50,10173
46390,141930,17,10174
46391,141931,93,10174
46392,141932,37,10174
46393,141933,3,10174
46394,141934,50,10174
46395,141940,17,10175
46396,141941,93,10175
46397,141942,37,10175
46398,141943,3,10175
46399,141944,50,10175
46400,141945,58,10175
46401,141952,17,10176
46402,141953,93,10176
46403,141954,37,10176
46404,141955,3,10176
46405,141956,50,10176
46406,141962,17,10177
46407,141963,93,10177
46408,141964,37,10177
46409,141965,3,10177
46410,141966,50,10177
46411,141967,58,10177
46412,141974,17,10178
46413,141975,93,10178
46414,141976,37,10178
46415,141977,3,10178
46416,141978,50,10178
46417,141979,58,10178
46418,141986,17,10179
46419,141987,93,10179
46420,141988,37,10179
46421,141989,3,10179
46422,141990,50,10179
46423,141996,17,10180
46424,141997,93,10180
46425,141998,37,10180
46426,141999,3,10180
46427,142000,50,10180
46428,142001,66,10180
46429,142008,17,10181
46430,142009,93,10181
46431,142010,37,10181
46432,142011,3,10181
46433,142012,50,10181
46434,142013,58,10181
46435,142020,17,10182
46436,142021,93,10182
46437,142022,37,10182
46438,142023,3,10182
46439,142024,50,10182
46440,142030,17,10183
46441,142031,93,10183
46442,142032,37,10183
46443,142033,3,10183
46444,142034,50,10183
46445,142040,17,10184
46446,142041,93,10184
46447,142042,37,10184
46448,142043,3,10184
46449,142044,50,10184
46450,142050,17,10185
46451,142051,93,10185
46452,142052,37,10185
46453,142053,3,10185
46454,142054,50,10185
46455,143254,50,10256
46456,143255,37,10256
46457,143256,28,10256
46458,142060,17,10186
46459,142061,93,10186
46460,142062,37,10186
46461,142063,3,10186
46462,142064,50,10186
46463,143257,17,10256
46464,142070,17,10187
46465,142071,93,10187
46466,142072,37,10187
46467,142073,3,10187
46468,142074,50,10187
46469,142080,17,10188
46470,142081,93,10188
46471,142082,37,10188
46472,142083,3,10188
46473,142084,50,10188
46474,142090,17,10189
46475,142091,93,10189
46476,142092,37,10189
46477,142093,3,10189
46478,142094,50,10189
46479,142095,17,10190
46480,142096,93,10190
46481,142097,37,10190
46482,142098,3,10190
46483,142099,50,10190
46484,142105,17,10191
46485,142106,93,10191
46486,142107,37,10191
46487,142108,3,10191
46488,142109,50,10191
46489,142115,17,10192
46490,142116,93,10192
46491,142117,37,10192
46492,142118,3,10192
46493,142119,50,10192
46494,142120,58,10192
46495,142349,17,10211
46496,142350,93,10211
46497,142351,37,10211
46498,142352,3,10211
46499,142353,50,10211
46500,142363,50,10212
46501,142369,17,10213
46502,142370,93,10213
46503,142371,37,10213
46504,142372,3,10213
46505,142373,50,10213
46506,142379,17,10214
46507,142380,93,10214
46508,142381,37,10214
46509,142382,3,10214
46510,142383,50,10214
46511,142389,17,10215
46512,142145,17,10193
46513,142146,93,10193
46514,142147,37,10193
46515,142148,3,10193
46516,142149,50,10193
46517,142150,17,10194
46518,142151,93,10194
46519,142152,37,10194
46520,142153,3,10194
46521,142154,50,10194
46522,142155,17,10157
46523,142156,93,10157
46524,142157,37,10157
46525,142158,3,10157
46526,142159,50,10157
46527,142160,66,10157
46528,142161,17,9050
46529,142162,27,9050
46530,142163,46,9050
46531,142164,41,9050
46532,142165,3,9050
46533,142166,49,9050
46534,142390,93,10215
46535,142391,37,10215
46536,142392,3,10215
46537,142393,50,10215
46538,142399,17,10216
46539,142400,93,10216
46540,142401,37,10216
46541,142402,3,10216
46542,142403,50,10216
46543,142409,17,10217
46544,142410,93,10217
46545,142411,37,10217
46546,142412,3,10217
46547,142413,50,10217
46548,142419,17,10218
46549,142420,93,10218
46550,142421,37,10218
46551,142422,3,10218
46552,142423,50,10218
46553,142429,17,10219
46554,142430,93,10219
46555,142431,37,10219
46556,142432,3,10219
46557,142433,50,10219
46558,142439,17,10220
46559,142440,93,10220
46560,142441,37,10220
46561,142442,3,10220
46562,142443,50,10220
46563,142449,17,10221
46564,142450,93,10221
46565,142451,37,10221
46566,142452,3,10221
46567,142453,50,10221
46568,142459,17,10222
46569,142460,93,10222
46570,142461,37,10222
46571,142462,3,10222
46572,142463,50,10222
46573,142489,17,10224
46574,142490,93,10224
46575,142491,37,10224
46576,142492,3,10224
46577,142493,50,10224
46578,142499,17,10225
46579,142500,93,10225
46580,142501,37,10225
46581,142502,3,10225
46582,142503,50,10225
46583,142504,66,10225
46584,142511,17,10226
46585,142512,93,10226
46586,142513,37,10226
46587,142514,3,10226
46588,142515,50,10226
46589,142516,108,10226
46590,142517,58,10226
46591,142525,17,10227
46592,142526,93,10227
46593,142527,37,10227
46594,142528,3,10227
46595,142529,50,10227
46596,142530,108,10227
46597,142531,58,10227
46598,142539,17,10228
46599,142540,93,10228
46600,142541,37,10228
46601,142542,3,10228
46602,142543,50,10228
46603,142544,108,10228
46604,142551,17,10229
46605,142552,93,10229
46606,142553,37,10229
46607,142554,3,10229
46608,142555,50,10229
46609,142556,108,10229
46610,142563,17,10230
46611,142564,93,10230
46612,142565,37,10230
46613,142566,3,10230
46614,142567,50,10230
46615,142573,17,10231
46616,142574,93,10231
46617,142575,37,10231
46618,142576,3,10231
46619,142577,50,10231
46620,142578,58,10231
46621,142585,17,10232
46622,142586,93,10232
46623,142587,37,10232
46624,142588,3,10232
46625,142589,50,10232
46626,142595,17,10233
46627,142596,93,10233
46628,142597,37,10233
46629,142598,3,10233
46630,142599,50,10233
46631,142605,17,10234
46632,142606,93,10234
46633,142607,37,10234
46634,142608,3,10234
46635,142609,50,10234
46636,143258,7,10256
46637,147076,3,10094
46638,147077,37,10094
46639,147078,16,10094
46640,147079,70,10094
46641,142615,17,10235
46642,142616,93,10235
46643,142617,37,10235
46644,142618,3,10235
46645,142619,50,10235
46646,147080,50,10094
46647,147110,16,10075
46648,147111,42,10075
46649,147112,61,10075
46650,147113,49,10075
46651,142625,17,10236
46652,142626,93,10236
46653,142627,37,10236
46654,142628,3,10236
46655,142629,50,10236
46656,147114,3,10075
46657,147138,16,10063
46658,147139,3,10063
46659,147140,37,10063
46660,147141,49,10063
46661,142635,17,10237
46662,142636,93,10237
46663,142637,37,10237
46664,142638,3,10237
46665,142639,50,10237
46666,147165,16,10057
46667,143499,50,10281
46668,143500,37,10281
46669,143501,28,10281
46670,143502,17,10281
46671,142645,17,10238
46672,142646,93,10238
46673,142647,37,10238
46674,142648,3,10238
46675,142649,50,10238
46676,142650,58,10238
46677,143503,7,10281
46678,147166,3,10057
46679,147167,49,10057
46680,147168,70,10057
46681,147190,16,10051
46682,147191,3,10051
46683,142657,17,10239
46684,142658,93,10239
46685,142659,37,10239
46686,142660,3,10239
46687,142661,50,10239
46688,142662,58,10239
46689,147192,37,10051
46690,147193,49,10051
46691,147214,16,10044
46692,147215,3,10044
46693,147216,37,10044
46694,147748,20,9900
46695,142669,17,10240
46696,142670,93,10240
46697,142671,37,10240
46698,142672,3,10240
46699,142673,50,10240
46700,142674,58,10240
46701,147749,3,9900
46702,147750,49,9900
46703,147790,16,9886
46704,147791,3,9886
46705,147792,49,9886
46706,147793,42,9886
46707,142681,17,10241
46708,142682,93,10241
46709,142683,37,10241
46710,142684,3,10241
46711,142685,50,10241
46712,147834,19,9955
46713,143709,50,10302
46714,143710,37,10302
46715,143711,28,10302
46716,143712,17,10302
46717,142691,17,10242
46718,142692,93,10242
46719,142693,37,10242
46720,142694,3,10242
46721,142695,50,10242
46722,143713,7,10302
46723,143744,50,10305
46724,143745,37,10305
46725,143746,28,10305
46726,143747,17,10305
46727,142701,17,10243
46728,142702,93,10243
46729,142703,37,10243
46730,142704,3,10243
46731,142705,50,10243
46732,143748,7,10305
46733,147835,3,9955
46734,147836,41,9955
46735,147837,49,9955
46736,148585,19,10667
46737,142711,17,10244
46738,142712,93,10244
46739,142713,37,10244
46740,142714,3,10244
46741,142715,50,10244
46742,148586,3,10667
46743,143814,50,10312
46744,143815,37,10312
46745,143816,28,10312
46746,143817,17,10312
46747,142721,17,10245
46748,142722,93,10245
46749,142723,37,10245
46750,142724,3,10245
46751,142725,50,10245
46752,142726,58,10245
46753,143818,7,10312
46754,143849,50,10315
46755,143850,37,10315
46756,143851,28,10315
46757,143852,17,10315
46758,143853,7,10315
46759,142733,17,10246
46760,142734,93,10246
46761,142735,37,10246
46762,142736,3,10246
46763,142737,50,10246
46764,143879,50,10318
46765,143880,37,10318
46766,143881,28,10318
46767,143882,17,10318
46768,148587,49,10667
46769,142743,17,10247
46770,142744,93,10247
46771,142745,37,10247
46772,142746,3,10247
46773,142747,50,10247
46774,148588,41,10667
46775,147920,19,10600
46776,147921,3,10600
46777,147922,49,10600
46778,147923,41,10600
46779,142753,17,10248
46780,142754,93,10248
46781,142755,37,10248
46782,142756,3,10248
46783,142757,50,10248
46784,149262,80,10718
46785,149384,21,5219
46786,149385,64,5219
46787,150613,46,5466
46788,148004,19,10610
46789,142763,17,10249
46790,142764,93,10249
46791,142765,37,10249
46792,142766,3,10249
46793,142767,50,10249
46794,148005,3,10610
46795,148006,49,10610
46796,148007,41,10610
46797,148589,46,10667
46798,149082,42,10704
46799,149083,61,10704
46800,149084,3,10704
46801,149085,49,10704
46802,150614,63,5466
46803,148108,19,10623
46804,148109,3,10623
46805,148110,49,10623
46806,148111,41,10623
46807,148140,19,10627
46808,148141,3,10627
46809,148142,49,10627
46810,148143,41,10627
46811,147081,3,10091
46812,147082,37,10091
46813,147083,19,10091
46814,147084,50,10091
46815,147115,16,10074
46816,147116,42,10074
46817,147117,61,10074
46818,147118,49,10074
46819,147119,3,10074
46820,147751,20,9899
46821,147752,3,9899
46822,147753,49,9899
46823,147794,16,9885
46824,147875,19,10596
46825,147169,16,10056
46826,147170,3,10056
46827,147171,37,10056
46828,147172,49,10056
46829,147194,16,10049
46830,147195,3,10049
46831,147196,37,10049
46832,147197,49,10049
46833,143324,50,10263
46834,143325,37,10263
46835,143326,28,10263
46836,143327,17,10263
46837,143328,7,10263
46838,143389,50,10270
46839,143390,37,10270
46840,143391,28,10270
46841,143392,17,10270
46842,147217,49,10044
46843,147234,16,10039
46844,147235,3,10039
46845,147236,37,10039
46846,147237,49,10039
46847,147256,16,10033
46848,147257,3,10033
46849,147258,37,10033
46850,147259,49,10033
46851,147260,60,10033
46852,147278,16,10028
46853,147279,3,10028
46854,147280,37,10028
46855,147281,49,10028
46856,147298,16,10023
46857,147299,3,10023
46858,147300,37,10023
46859,147301,49,10023
46860,147318,16,10018
46861,147319,3,10018
46862,147320,37,10018
46863,147321,49,10018
46864,147336,16,10011
46865,147337,3,10011
46866,147338,37,10011
46867,147339,49,10011
46868,147340,70,10011
46869,147354,49,10010
46870,147355,70,10010
46871,147364,16,10006
46872,147365,3,10006
46873,147366,37,10006
46874,147367,49,10006
46875,147876,3,10596
46876,147877,49,10596
46877,147878,41,10596
46878,149386,61,10085
46879,149387,49,10085
46880,147391,16,10001
46881,147392,3,10001
46882,147393,37,10001
46883,147394,49,10001
46884,147395,70,10001
46885,147406,16,9998
46886,147407,3,9998
46887,147408,37,9998
46888,147409,49,9998
46889,147410,70,9998
46890,147421,16,9996
46891,147422,3,9996
46892,147423,37,9996
46893,147424,49,9996
46894,147425,70,9996
46895,147435,16,9993
46896,147436,3,9993
46897,147437,37,9993
46898,147438,49,9993
46899,147448,16,9990
46900,147449,3,9990
46901,147450,37,9990
46902,147451,49,9990
46903,147460,16,9987
46904,147461,3,9987
46905,147462,37,9987
46906,147463,49,9987
46907,147472,16,9984
46908,147473,3,9984
46909,147474,37,9984
46910,147475,49,9984
46911,147480,16,9982
46912,147481,3,9982
46913,147482,37,9982
46914,147483,49,9982
46915,147489,16,9981
46916,147490,3,9981
46917,147491,37,9981
46918,147492,49,9981
46919,147493,70,9981
46920,147500,16,9979
46921,147501,3,9979
46922,147502,37,9979
46923,147503,49,9979
46924,147504,70,9979
46925,147510,16,9974
46926,147511,3,9974
46927,147512,37,9974
46928,147513,49,9974
46929,147518,16,9973
46930,147519,3,9973
46931,147520,37,9973
46932,147521,49,9973
46933,147526,16,9972
46934,147527,3,9972
46935,147528,70,9972
46936,147529,37,9972
46937,147530,49,9972
46938,147531,38,9972
46939,147536,3,9970
46940,147537,41,9970
46941,147538,49,9970
46942,147539,19,9970
46943,147544,19,9968
46944,147545,3,9968
46945,147546,41,9968
46946,147547,49,9968
46947,147552,19,9966
46948,147553,3,9966
46949,147554,41,9966
46950,147555,49,9966
46951,147560,19,9964
46952,147561,3,9964
46953,147562,41,9964
46954,147563,49,9964
46955,149388,21,10085
46956,147568,19,9962
46957,147569,3,9962
46958,147570,41,9962
46959,147571,49,9962
46960,147572,19,9963
46961,147573,3,9963
46962,147574,41,9963
46963,147575,49,9963
46964,147576,19,9961
46965,147577,3,9961
46966,147578,41,9961
46967,147579,49,9961
46968,147580,66,9961
46969,147581,19,9960
46970,147582,3,9960
46971,147583,41,9960
46972,147584,49,9960
46973,147585,66,9960
46974,147586,19,9959
46975,147587,3,9959
46976,147588,41,9959
46977,147589,49,9959
46978,147590,66,9959
46979,147591,19,9958
46980,147592,3,9958
46981,147593,41,9958
46982,147594,49,9958
46983,147595,19,9957
46984,147596,3,9957
46985,147597,41,9957
46986,147598,49,9957
46987,149389,43,10085
46988,147611,19,9954
46989,147612,3,9954
46990,147613,41,9954
46991,147614,49,9954
46992,147085,16,10090
46993,147086,42,10090
46994,147087,61,10090
46995,147088,49,10090
46996,147089,3,10090
46997,147120,16,10073
46998,147121,42,10073
46999,147122,49,10073
47000,147123,3,10073
47001,147173,16,10055
47002,147174,3,10055
47003,147175,37,10055
47004,147176,49,10055
47005,147198,16,10048
47006,147199,3,10048
47007,147200,37,10048
47008,147201,49,10048
47009,147218,16,10043
47010,147219,3,10043
47011,147220,37,10043
47012,147221,49,10043
47013,147238,16,10038
47014,147239,3,10038
47015,147240,37,10038
47016,147241,49,10038
47017,147261,16,10032
47018,147262,3,10032
47019,147263,37,10032
47020,147264,49,10032
47021,147265,60,10032
47022,147282,16,10027
47023,147283,3,10027
47024,147284,37,10027
47025,147285,49,10027
47026,147302,16,10022
47027,147303,3,10022
47028,147304,37,10022
47029,147305,49,10022
47030,147322,16,10015
47031,147323,3,10015
47032,147324,37,10015
47033,147325,49,10015
47034,147326,70,10015
47035,147356,16,10008
47036,147357,3,10008
47037,147358,37,10008
47038,147359,49,10008
47039,147368,16,10007
47040,147369,3,10007
47041,147370,37,10007
47042,147371,49,10007
47043,147381,16,10003
47044,147382,3,10003
47045,147383,37,10003
47046,147384,49,10003
47047,147385,70,10003
47048,147396,16,10000
47049,147397,3,10000
47050,147398,37,10000
47051,147399,49,10000
47052,147400,70,10000
47053,147426,16,9995
47054,147427,3,9995
47055,147428,37,9995
47056,143264,50,10257
47057,143265,37,10257
47058,143266,28,10257
47059,143267,17,10257
47060,143268,7,10257
47061,143329,50,10264
47062,143330,37,10264
47063,143331,28,10264
47064,143332,17,10264
47065,143333,7,10264
47066,143393,7,10270
47067,143449,50,10276
47068,143450,37,10276
47069,143451,28,10276
47070,143452,17,10276
47071,143453,7,10276
47072,147429,49,9995
47073,147430,70,9995
47074,147439,16,9992
47075,147440,3,9992
47076,147441,37,9992
47077,143559,50,10287
47078,143560,37,10287
47079,143561,28,10287
47080,143562,17,10287
47081,143563,7,10287
47082,143599,50,10291
47083,143600,37,10291
47084,143601,28,10291
47085,143602,17,10291
47086,143603,7,10291
47087,143639,50,10295
47088,143640,37,10295
47089,143641,28,10295
47090,143642,17,10295
47091,143643,7,10295
47092,143679,50,10299
47093,143680,37,10299
47094,143681,28,10299
47095,143682,17,10299
47096,143683,7,10299
47097,147442,49,9992
47098,147452,16,9989
47099,147453,3,9989
47100,147454,37,9989
47101,147455,49,9989
47102,147464,16,9986
47103,147465,3,9986
47104,147466,37,9986
47105,147467,49,9986
47106,143784,50,10309
47107,143785,37,10309
47108,143786,28,10309
47109,143787,17,10309
47110,143788,7,10309
47111,143883,7,10318
47112,143927,17,10323
47113,143928,7,10323
47114,143954,50,10327
47115,143955,37,10327
47116,143956,28,10327
47117,143957,17,10327
47118,143958,7,10327
47119,143984,50,10329
47120,143985,37,10329
47121,143986,28,10329
47122,143987,17,10329
47123,143988,7,10329
47124,144014,50,10332
47125,144015,37,10332
47126,144016,28,10332
47127,144017,17,10332
47128,144018,7,10332
47129,144044,50,10335
47130,144045,37,10335
47131,144046,28,10335
47132,144047,17,10335
47133,144048,7,10335
47134,144054,50,10336
47135,144055,37,10336
47136,144056,28,10336
47137,144057,17,10336
47138,144058,7,10336
47139,144064,50,10337
47140,144065,37,10337
47141,144066,28,10337
47142,144067,17,10337
47143,144068,7,10337
47144,144074,50,10338
47145,144075,37,10338
47146,144076,28,10338
47147,144077,17,10338
47148,144078,7,10338
47149,144084,50,10339
47150,144085,37,10339
47151,144086,28,10339
47152,144087,17,10339
47153,144088,7,10339
47154,144094,50,10340
47155,144095,37,10340
47156,144096,28,10340
47157,144097,17,10340
47158,144098,7,10340
47159,144104,50,10341
47160,144105,37,10341
47161,144106,28,10341
47162,144107,17,10341
47163,144108,7,10341
47164,144114,50,10342
47165,144115,37,10342
47166,144116,28,10342
47167,144117,17,10342
47168,144118,7,10342
47169,144124,50,10343
47170,144125,37,10343
47171,144126,28,10343
47172,144127,17,10343
47173,146682,80,7621
47174,144164,7,10347
47175,144165,50,10347
47176,144166,37,10347
47177,144167,28,10347
47178,144168,17,10347
47179,146687,49,9868
47180,146706,17,9875
47181,146707,29,9875
47182,144174,7,10348
47183,144175,50,10348
47184,144176,37,10348
47185,144177,28,10348
47186,144178,17,10348
47187,144334,7,10364
47188,144184,7,10349
47189,144185,50,10349
47190,144186,37,10349
47191,144187,28,10349
47192,144188,17,10349
47193,144335,50,10364
47194,144336,37,10364
47195,144337,28,10364
47196,144338,17,10364
47197,144194,7,10350
47198,144195,50,10350
47199,144196,37,10350
47200,144197,28,10350
47201,144198,17,10350
47202,144344,7,10365
47203,144204,7,10351
47204,144205,50,10351
47205,144206,37,10351
47206,144207,28,10351
47207,144208,17,10351
47208,144345,50,10365
47209,144346,37,10365
47210,144347,28,10365
47211,144348,17,10365
47212,144214,7,10352
47213,144215,50,10352
47214,144216,37,10352
47215,144217,28,10352
47216,144218,17,10352
47217,144354,7,10366
47218,144224,7,10353
47219,144225,50,10353
47220,144226,37,10353
47221,144227,28,10353
47222,144228,17,10353
47223,144355,50,10366
47224,144356,37,10366
47225,144357,28,10366
47226,144358,17,10366
47227,144234,7,10354
47228,144235,50,10354
47229,144236,37,10354
47230,144237,28,10354
47231,144238,17,10354
47232,144364,7,10367
47233,144244,7,10355
47234,144245,50,10355
47235,144246,37,10355
47236,144247,28,10355
47237,144248,17,10355
47238,144365,50,10367
47239,144366,37,10367
47240,144367,28,10367
47241,144368,17,10367
47242,144254,7,10356
47243,144255,50,10356
47244,144256,37,10356
47245,144257,28,10356
47246,144258,17,10356
47247,144374,7,10368
47248,144264,7,10357
47249,144265,50,10357
47250,144266,37,10357
47251,144267,28,10357
47252,144268,17,10357
47253,144375,50,10368
47254,144376,37,10368
47255,144377,28,10368
47256,144378,17,10368
47257,144274,7,10358
47258,144275,50,10358
47259,144276,37,10358
47260,144277,28,10358
47261,144278,17,10358
47262,144384,7,10369
47263,144284,7,10359
47264,144285,50,10359
47265,144286,37,10359
47266,144287,28,10359
47267,144288,17,10359
47268,144385,50,10369
47269,144386,37,10369
47270,144387,28,10369
47271,144388,17,10369
47272,144294,7,10360
47273,144295,50,10360
47274,144296,37,10360
47275,144297,28,10360
47276,144298,17,10360
47277,144394,7,10370
47278,144304,7,10361
47279,144305,50,10361
47280,144306,37,10361
47281,144307,28,10361
47282,144308,17,10361
47283,144395,50,10370
47284,144396,37,10370
47285,144397,28,10370
47286,144398,17,10370
47287,144404,7,10371
47288,144405,50,10371
47289,144406,37,10371
47290,144407,28,10371
47291,144408,17,10371
47292,144414,7,10372
47293,144415,50,10372
47294,144416,37,10372
47295,144417,28,10372
47296,144418,17,10372
47297,144424,7,10373
47298,144425,50,10373
47299,144426,37,10373
47300,144427,28,10373
47301,144428,17,10373
47302,144434,7,10374
47303,144435,50,10374
47304,144436,37,10374
47305,144437,28,10374
47306,144438,17,10374
47307,144444,7,10375
47308,144445,50,10375
47309,144446,37,10375
47310,144447,28,10375
47311,144448,17,10375
47312,144454,7,10376
47313,144455,50,10376
47314,144456,37,10376
47315,144457,28,10376
47316,144458,17,10376
47317,144459,7,10377
47318,144460,50,10377
47319,144461,37,10377
47320,144462,28,10377
47321,144463,17,10377
47322,144469,7,10378
47323,144470,50,10378
47324,144471,37,10378
47325,144472,28,10378
47326,144473,17,10378
47327,144479,7,10379
47328,144480,50,10379
47329,144481,37,10379
47330,144482,28,10379
47331,144483,17,10379
47332,144489,7,10380
47333,144490,50,10380
47334,144491,37,10380
47335,144492,28,10380
47336,144493,17,10380
47337,144499,7,10381
47338,144500,50,10381
47339,144501,37,10381
47340,144502,28,10381
47341,144503,17,10381
47342,144509,7,10382
47343,144510,50,10382
47344,144511,37,10382
47345,144512,28,10382
47346,144513,17,10382
47347,144519,7,10383
47348,144520,50,10383
47349,144521,37,10383
47350,144522,28,10383
47351,144523,17,10383
47352,145074,7,10435
47353,145075,50,10435
47354,145076,37,10435
47355,145077,28,10435
47356,145078,17,10435
47357,144529,7,10384
47358,144530,50,10384
47359,144531,37,10384
47360,144532,28,10384
47361,144533,17,10384
47362,145734,28,10500
47363,145735,17,10500
47364,145736,7,10500
47365,145737,50,10500
47366,145738,37,10500
47367,144539,7,10385
47368,144540,50,10385
47369,144541,37,10385
47370,144542,28,10385
47371,144543,17,10385
47372,144549,7,10386
47373,144550,50,10386
47374,144551,37,10386
47375,144552,28,10386
47376,144553,17,10386
47377,144559,7,10387
47378,144560,50,10387
47379,144561,37,10387
47380,144562,28,10387
47381,144563,17,10387
47382,144569,7,10388
47383,144570,50,10388
47384,144571,37,10388
47385,144572,28,10388
47386,144573,17,10388
47387,144579,7,10389
47388,144580,50,10389
47389,144581,37,10389
47390,144582,28,10389
47391,144583,17,10389
47392,144594,7,10390
47393,144595,50,10390
47394,144596,37,10390
47395,144597,28,10390
47396,144598,17,10390
47397,144604,7,10391
47398,144605,50,10391
47399,144606,37,10391
47400,144607,28,10391
47401,144608,17,10391
47402,144614,7,10392
47403,144615,50,10392
47404,144616,37,10392
47405,144617,28,10392
47406,144618,17,10392
47407,144624,7,10393
47408,144625,50,10393
47409,144626,37,10393
47410,144627,28,10393
47411,144628,17,10393
47412,144634,7,10394
47413,144635,50,10394
47414,144636,37,10394
47415,144637,28,10394
47416,144638,17,10394
47417,144644,7,10395
47418,144645,50,10395
47419,144646,37,10395
47420,144647,28,10395
47421,144648,17,10395
47422,145212,28,10448
47423,145213,17,10448
47424,144654,7,10396
47425,144655,50,10396
47426,144656,37,10396
47427,144657,28,10396
47428,144658,17,10396
47429,145219,28,10449
47430,145220,17,10449
47431,144664,7,10397
47432,144665,50,10397
47433,144666,37,10397
47434,144667,28,10397
47435,144668,17,10397
47436,145221,7,10449
47437,145222,50,10449
47438,145223,37,10449
47439,144674,7,10398
47440,144675,50,10398
47441,144676,37,10398
47442,144677,28,10398
47443,144678,17,10398
47444,145229,28,10450
47445,145230,17,10450
47446,144684,7,10399
47447,144685,50,10399
47448,144686,37,10399
47449,144687,28,10399
47450,144688,17,10399
47451,145231,7,10450
47452,145232,50,10450
47453,145233,37,10450
47454,144694,7,10400
47455,144695,50,10400
47456,144696,37,10400
47457,144697,28,10400
47458,144698,17,10400
47459,145239,28,10451
47460,145240,17,10451
47461,144704,7,10401
47462,144705,50,10401
47463,144706,37,10401
47464,144707,28,10401
47465,144708,17,10401
47466,145241,7,10451
47467,145242,50,10451
47468,145243,37,10451
47469,144714,7,10402
47470,144715,50,10402
47471,144716,37,10402
47472,144717,28,10402
47473,144718,17,10402
47474,145249,28,10452
47475,145250,17,10452
47476,144724,7,10403
47477,144725,50,10403
47478,144726,37,10403
47479,144727,28,10403
47480,144728,17,10403
47481,145251,7,10452
47482,145252,50,10452
47483,145253,37,10452
47484,144734,7,10404
47485,144735,50,10404
47486,144736,37,10404
47487,144737,28,10404
47488,144738,17,10404
47489,144744,7,10405
47490,144745,50,10405
